0.578905,-0.489589,0.524526,1.03069,3.03532,1.84099
0.578887,-0.489604,0.524526,0.764688,3.03535,1.84104
0.61748,-0.441318,0.524559,0.856813,-3.06894,2.02589
0.623837,-0.368657,0.519586,0.81158,-3.1127,1.93618
