755.57, 375.64, 283.87, -1.528, 0.018, -1.430
755.58, 151.88, 283.82, -1.318, 0.009, -1.395
755.58, 49.08, 283.79, -1.599, 0.069, -1.396
755.57, -101.46, 283.85, -1.613, -0.179, -1.379
755.58, -307.22, 283.83, -1.369, -0.145, -1.283
999.73, -307.24, 283.85, -1.530, -0.108, -1.452
999.73, -108.99, 283.86, -1.703, -0.136, -1.445
999.73, 123.09, 283.84, -1.716, -0.086, -1.358
999.73, 286.00, 283.82, -1.505, -0.081, -1.435
999.72, 445.97,283.84, -1.563, 0.049, -1.421
